Filtered by stability with threshold: 0.1
[в пустыня ]   count:12  textsCount:12  stability:0.08333333333333333
[китай в ]   count:12  textsCount:10  stability:0.08333333333333333
[не хочу ]   count:12  textsCount:12  stability:0.08333333333333333
[, большинство ]   count:12  textsCount:12  stability:0.08333333333333333
[испытание , ]   count:12  textsCount:12  stability:0.08333333333333333
[это явление ]   count:12  textsCount:10  stability:0.08333333333333333
[. астронавт ]   count:12  textsCount:9  stability:0.08333333333333333
[оказался на ]   count:12  textsCount:12  stability:0.08333333333333333
[разработка . ]   count:12  textsCount:10  stability:0.08333333333333333
[событие , ]   count:12  textsCount:11  stability:0.08333333333333333
[. оно ]   count:12  textsCount:12  stability:0.08333333333333333
[выступил с ]   count:12  textsCount:12  stability:0.08333333333333333
[от он ]   count:12  textsCount:11  stability:0.08333333333333333
[разработка , ]   count:12  textsCount:12  stability:0.08333333333333333
[, правительство ]   count:12  textsCount:11  stability:0.08333333333333333
[начнется в ]   count:12  textsCount:12  stability:0.08333333333333333
[его , ]   count:12  textsCount:12  stability:0.08333333333333333
[, примерно ]   count:12  textsCount:11  stability:0.08333333333333333
[авиация , ]   count:12  textsCount:10  stability:0.08333333333333333
[, первый ]   count:12  textsCount:12  stability:0.08333333333333333
[пилотируемый корабль ]   count:12  textsCount:10  stability:0.08333333333333333
[, через ]   count:12  textsCount:12  stability:0.08333333333333333
[, существую ]   count:12  textsCount:12  stability:0.08333333333333333
[находка , ]   count:12  textsCount:10  stability:0.08333333333333333
[деньги на ]   count:12  textsCount:12  stability:0.08333333333333333
[работа и ]   count:12  textsCount:12  stability:0.08333333333333333
[в центральный ]   count:12  textsCount:12  stability:0.08333333333333333
[. источник ]   count:12  textsCount:12  stability:0.08333333333333333
[больше не ]   count:12  textsCount:11  stability:0.08333333333333333
[в земной ]   count:12  textsCount:9  stability:0.08333333333333333
[оборудование и ]   count:12  textsCount:12  stability:0.08333333333333333
[россия не ]   count:12  textsCount:12  stability:0.08333333333333333
[на авиабаза ]   count:12  textsCount:12  stability:0.08333333333333333
[влияние на ]   count:12  textsCount:12  stability:0.08333333333333333
[, добавляю ]   count:12  textsCount:12  stability:0.08333333333333333
[на макс ]   count:12  textsCount:10  stability:0.08333333333333333
[. скорее ]   count:12  textsCount:12  stability:0.08333333333333333
[истребитель миг ]   count:11  textsCount:9  stability:0.09090909090909091
[на новое ]   count:11  textsCount:10  stability:0.09090909090909091
[в 14 ]   count:11  textsCount:11  stability:0.09090909090909091
[в окрестность ]   count:11  textsCount:11  stability:0.09090909090909091
[прибор для ]   count:11  textsCount:11  stability:0.09090909090909091
[для борьба ]   count:11  textsCount:10  stability:0.09090909090909091
[в втора ]   count:11  textsCount:9  stability:0.09090909090909091
[на сумма ]   count:11  textsCount:8  stability:0.09090909090909091
[. обнаруженный ]   count:11  textsCount:11  stability:0.09090909090909091
[в крым ]   count:11  textsCount:6  stability:0.09090909090909091
[о своем ]   count:11  textsCount:11  stability:0.09090909090909091
[, позволяю ]   count:11  textsCount:11  stability:0.09090909090909091
[. сегодня ]   count:11  textsCount:11  stability:0.09090909090909091
[. робот ]   count:11  textsCount:10  stability:0.09090909090909091
[вырос на ]   count:11  textsCount:11  stability:0.09090909090909091
[. там ]   count:11  textsCount:11  stability:0.09090909090909091
[составляю весь ]   count:11  textsCount:10  stability:0.09090909090909091
[, возглавляющий ]   count:11  textsCount:11  stability:0.09090909090909091
[ввс рф ]   count:11  textsCount:10  stability:0.09090909090909091
[, представляю ]   count:11  textsCount:11  stability:0.09090909090909091
[уровень , ]   count:11  textsCount:11  stability:0.09090909090909091
[искусственный спутник ]   count:11  textsCount:11  stability:0.09090909090909091
[место на ]   count:11  textsCount:11  stability:0.09090909090909091
[для получение ]   count:11  textsCount:10  stability:0.09090909090909091
[не стою ]   count:11  textsCount:11  stability:0.09090909090909091
[научно исследовательский ]   count:11  textsCount:11  stability:0.09090909090909091
[в небо ]   count:11  textsCount:11  stability:0.09090909090909091
[средство для ]   count:11  textsCount:11  stability:0.09090909090909091
[, речь ]   count:11  textsCount:10  stability:0.09090909090909091
[весь необходимый ]   count:11  textsCount:11  stability:0.09090909090909091
[первое в ]   count:11  textsCount:11  stability:0.09090909090909091
[динозавр , ]   count:11  textsCount:9  stability:0.09090909090909091
[динозавр . ]   count:11  textsCount:8  stability:0.09090909090909091
[, ведущий ]   count:11  textsCount:10  stability:0.09090909090909091
[их на ]   count:11  textsCount:11  stability:0.09090909090909091
[не быль ]   count:11  textsCount:11  stability:0.09090909090909091
[. какой ]   count:11  textsCount:11  stability:0.09090909090909091
[ещё несколько ]   count:11  textsCount:11  stability:0.09090909090909091
[в тру ]   count:11  textsCount:11  stability:0.09090909090909091
[. это ]   count:11  textsCount:11  stability:0.09090909090909091
[июль 2005 ]   count:11  textsCount:10  stability:0.09090909090909091
[, наиболее ]   count:11  textsCount:11  stability:0.09090909090909091
[наблюдение . ]   count:11  textsCount:11  stability:0.09090909090909091
[угроза , ]   count:11  textsCount:11  stability:0.09090909090909091
[есть осуществляться ]   count:11  textsCount:11  stability:0.09090909090909091
[. правда ]   count:11  textsCount:11  stability:0.09090909090909091
[, необходимо ]   count:10  textsCount:10  stability:0.1
[, сам ]   count:10  textsCount:10  stability:0.1
[лазер , ]   count:10  textsCount:8  stability:0.1
[по отношение ]   count:10  textsCount:10  stability:0.1
[компания и ]   count:10  textsCount:9  stability:0.1
[, участвующий ]   count:10  textsCount:10  stability:0.1
[новое , ]   count:10  textsCount:10  stability:0.1
[территория . ]   count:10  textsCount:10  stability:0.1
[вклад в ]   count:10  textsCount:10  stability:0.1
[, обнаружил ]   count:10  textsCount:10  stability:0.1
[. цена ]   count:10  textsCount:10  stability:0.1
[, каждый ]   count:10  textsCount:10  stability:0.1
[на байконур ]   count:10  textsCount:8  stability:0.1
[отношение с ]   count:10  textsCount:10  stability:0.1
[. полю ]   count:10  textsCount:10  stability:0.1
[представил в ]   count:10  textsCount:10  stability:0.1
[обезьяна , ]   count:10  textsCount:7  stability:0.1
[. официальный ]   count:10  textsCount:10  stability:0.1
[свой работа ]   count:10  textsCount:10  stability:0.1
[есть перенесен ]   count:10  textsCount:9  stability:0.1
[, высота ]   count:10  textsCount:10  stability:0.1
[в различный ]   count:10  textsCount:10  stability:0.1
[не намерен ]   count:10  textsCount:10  stability:0.1
[с весь ]   count:10  textsCount:10  stability:0.1
[тысяча . ]   count:10  textsCount:10  stability:0.1
[. британский ]   count:10  textsCount:8  stability:0.1
[. статья ]   count:10  textsCount:10  stability:0.1
[для полёт ]   count:10  textsCount:10  stability:0.1
[в 1980 ]   count:10  textsCount:10  stability:0.1
[выход из ]   count:10  textsCount:9  stability:0.1
[, имеющий ]   count:10  textsCount:10  stability:0.1
[пришёл в ]   count:10  textsCount:10  stability:0.1
[подписал соглашение ]   count:10  textsCount:10  stability:0.1
[, исследование ]   count:10  textsCount:10  stability:0.1
[пища , ]   count:10  textsCount:10  stability:0.1
[космический луч ]   count:10  textsCount:6  stability:0.1
[от нея ]   count:10  textsCount:10  stability:0.1
[год его ]   count:10  textsCount:10  stability:0.1
[живой организм ]   count:10  textsCount:10  stability:0.1
[, количество ]   count:10  textsCount:8  stability:0.1
[он в ]   count:10  textsCount:10  stability:0.1
[. пентагон ]   count:10  textsCount:9  stability:0.1
[между они ]   count:10  textsCount:10  stability:0.1
[галактика и ]   count:10  textsCount:9  stability:0.1
[аппарат и ]   count:10  textsCount:10  stability:0.1
[контроль за ]   count:10  textsCount:10  stability:0.1
[прибор . ]   count:10  textsCount:10  stability:0.1
[российский союз ]   count:10  textsCount:7  stability:0.1
[. возраст ]   count:10  textsCount:10  stability:0.1
[, используя ]   count:10  textsCount:10  stability:0.1
[. соглашение ]   count:10  textsCount:10  stability:0.1
[. пилот ]   count:10  textsCount:10  stability:0.1
[над тихий ]   count:10  textsCount:7  stability:0.1
[, проект ]   count:10  textsCount:10  stability:0.1
[. вместо ]   count:10  textsCount:9  stability:0.1
[миллион рубль ]   count:10  textsCount:9  stability:0.1
[горазд более ]   count:10  textsCount:10  stability:0.1
[год она ]   count:10  textsCount:9  stability:0.1
[. руководитель ]   count:10  textsCount:10  stability:0.1
[приближаюсь к ]   count:10  textsCount:10  stability:0.1
[, больше ]   count:10  textsCount:10  stability:0.1
